"shared name","IDs_2","cor_2"," pval_2","Extract","p.value.corrected","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17"
"455","800.347 833 1 (ID: 342)","-0.116596542566468","0.69140550577583","2.445946e-11","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","3.132689e-11","2.945770e-11","1.592951e-02","1.954529e-04","1.142545e-03"
"456","800.382 1301 1 (ID: 287)","0.160229903465346","0.584251005711829","2.068722e-05","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","1.593753e-02","1.179839e-03","2.945770e-11","2.448200e-06","1.474647e-05","1.845665e-11"
"457","801.332 1179 1 (ID: 51)","0.188312321303694","0.519111155545992","3.095177e-03","1","1.846394e-05","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","1.051708e-05","4.905561e-02","4.208174e-03","2.819780e-04","2.999140e-04","5.880558e-05","5.985815e-05"
"458","801.332 1016 1 (ID: 722)","-0.018255436014537","0.950609401753963","1.156890e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","2.071428e-04","1.541181e-03","8.471550e-04","1.976165e-05","1.845665e-11"
"459","802.327 736 1 (ID: 1020)","0.182223035048965","0.532953562858296","7.432778e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","3.132689e-11","2.003840e-05","2.554258e-06","3.870789e-03","1.370271e-02"
"460","802.396 1202 1 (ID: 700)","-0.0446111042128953","0.879635954639059","1.602148e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","8.551838e-06","3.672463e-11","3.209307e-11","3.621885e-11","4.820439e-06","1.484716e-04","4.156572e-03","1.084271e-04","2.121754e-05","5.994196e-07"
"461","802.398 1055 1 (ID: 137)","0.90219043017115","1.02086238434626e-05","2.092276e-03","0.00599246219611255","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","1.244524e-04","8.956119e-06","5.321296e-03","7.077576e-04","3.329612e-04","1.341941e-04","2.690931e-05"
"462","803.307 939 1 (ID: 24)","0.897942579295204","1.30506714142088e-05","1.439826e-02","0.00766074412014057","1.047773e-03","2.027646e-05","2.373941e-05","2.919580e-04","3.672463e-11","1.070400e-05","3.973428e-04","4.404190e-05","2.791498e-02","1.577991e-03","1.067946e-03","1.524269e-03","2.196217e-05"
"463","803.342 1102 1 (ID: 541)","0.242525576559878","0.403479342013704","2.982440e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","3.698349e-03","5.369972e-04","2.804669e-05","3.753744e-05","5.374260e-06","1.870708e-06"
"464","805.324 625 1 (ID: 730)","-0.129508989318041","0.65902056787189","1.191181e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","6.432122e-07","7.927642e-07","3.238542e-05","6.474214e-03","1.829430e-04","5.135577e-06"
"465","805.324 715 1 (ID: 102)","0.101315977991285","0.730369298248922","1.229524e-03","1","6.464336e-10","3.081229e-06","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","5.158995e-05","2.981473e-11","1.640237e-03","9.206070e-03","1.739577e-04","2.671268e-04","4.395372e-05"
"466","805.341 1580 1 (ID: 203)","-0.0524366989216513","0.858700576357028","3.297024e-03","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","6.251489e-02","5.181201e-04","3.343025e-04","1.708597e-04","6.376665e-05","1.233947e-04","2.348146e-04","2.356460e-04","5.704956e-05"
"467","806.335 1158 1 (ID: 111)","0.559885200726707","0.0373328243742486","8.276527e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","1.867842e-05","1.733936e-05","3.839395e-03","4.271915e-03","3.772997e-04","1.502432e-04","2.520152e-05"
"468","806.335 941 1 (ID: 42)","-0.15783225046059","0.589961239572293","2.819862e-05","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","1.253658e-05","5.833598e-03","1.006687e-02","1.761713e-03","1.421052e-03"
"469","806.335 1061 1 (ID: 31)","0.867046568083299","5.95151710698051e-05","8.345859e-03","0.0349354054179756","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","2.392597e-04","7.891307e-06","1.877331e-02","1.395372e-03","5.421557e-03","9.779465e-04","1.286742e-04"
"470","807.357 1630 1 (ID: 1154)","-0.0542724730596927","0.8538014172106","3.910977e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","2.049762e-05","7.854353e-03","8.786270e-05","3.483095e-05","2.202457e-05","5.317657e-06","7.929889e-06","3.077175e-05","2.299740e-05","6.117014e-06"
"471","809.359 1230 1 (ID: 174)","0.119470524116689","0.684152627077178","9.715561e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","9.163297e-06","3.672463e-11","3.209307e-11","5.434534e-05","2.375435e-02","2.862826e-04","8.363994e-05","8.828960e-05","1.530742e-05","1.838419e-05"
"472","810.330 977 1 (ID: 774)","-0.129633191333793","0.658711640571532","4.575132e-06","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","3.132689e-11","2.945770e-11","1.010468e-03","7.489500e-06","1.845665e-11"
"473","814.337 1299 1 (ID: 121)","-0.221089077267486","0.447500746889787","2.734061e-05","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.238014e-05","2.981473e-11","3.646566e-06","1.594608e-03","1.557530e-03","1.477183e-03","1.718672e-04"
"474","814.337 1348 1 (ID: 702)","0.202812265178535","0.486814633211705","4.216310e-04","1","6.464336e-10","2.888413e-06","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","8.341328e-06","3.044691e-05","8.763050e-04","2.853884e-03","2.623879e-04","9.986689e-05","2.685170e-05"
"475","814.337 1061 1 (ID: 973)","0.214630290768098","0.461211113376543","2.445946e-11","1","1.945534e-05","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","3.132689e-11","2.945770e-11","2.546485e-11","6.765957e-06","2.045951e-03"
"476","814.337 1192 1 (ID: 293)","0.762075404580914","0.00153383267808973","9.748750e-05","0.900359782038672","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","3.219586e-03","5.087244e-04","1.060447e-04","1.040081e-03","3.222147e-05"
"477","814.363 1043 1 (ID: 81)","-0.0806775276959879","0.783954181591925","1.200532e-02","1","1.787446e-05","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","1.964718e-06","1.960679e-01","2.335986e-02","2.366051e-03","2.146145e-04"
"478","815.347 1316 1 (ID: 277)","0.0802319172531593","0.785121923985215","3.059250e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","2.259404e-03","6.951572e-03","9.048476e-05","4.996695e-04","2.804350e-04","1.249422e-04","7.554843e-05"
"479","815.364 1045 1 (ID: 684)","-0.0807717459940791","0.783707332298616","5.656755e-03","1","1.924171e-05","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","3.132689e-11","9.317519e-02","1.105494e-02","1.102754e-03","9.711709e-05"
"480","816.342 843 1 (ID: 884)","-0.166263009041247","0.569982601556003","4.051138e-05","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","3.132689e-11","2.945770e-11","2.546485e-11","5.542243e-03","6.039991e-05"
"481","816.378 1000 1 (ID: 85)","-0.0648347047736324","0.825713846469535","1.900777e-03","1","6.464336e-10","1.221705e-10","4.135755e-05","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","6.979188e-04","3.872251e-02","3.278810e-03","4.542976e-04","6.210228e-05"
"482","817.321 1105 1 (ID: 291)","0.731264037216077","0.00296011079167689","2.138130e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","1.388460e-03","1.437314e-03","2.574676e-05","4.872627e-05","3.439618e-05","1.845665e-11"
"483","817.357 1386 1 (ID: 379)","-0.106896016968267","0.716065140330514","6.136313e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","6.442471e-05","3.899499e-03","1.280314e-04","2.401029e-05","3.132689e-11","1.710365e-05","3.006554e-05","1.689399e-05","7.542949e-06"
"484","819.295 1310 1 (ID: 466)","-0.08523238812125","0.772042582233321","2.447876e-05","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","9.507367e-06","1.783545e-03","3.815824e-06","3.132689e-11","2.945770e-11","2.546485e-11","2.382878e-11","1.845665e-11"
"485","819.303 582 1 (ID: 200)","-0.0469616944428766","0.873339266705055","2.511031e-03","1","2.313689e-05","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","1.378948e-04","2.015045e-02","1.042786e-03","2.531473e-04","6.125252e-05"
"486","819.356 1667 1 (ID: 1106)","-0.0586828866832441","0.84205158480031","4.910328e-05","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","1.876123e-03","1.712270e-06","3.621885e-11","2.981473e-11","3.132689e-11","2.945770e-11","2.546485e-11","2.382878e-11","1.845665e-11"
"487","820.349 1210 1 (ID: 180)","0.909289865439579","6.59893137643642e-06","2.726236e-03","0.00387357271796818","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","1.049023e-04","2.286162e-05","7.727977e-03","2.411485e-04","3.051817e-04","6.715450e-05","5.153365e-05"
"488","820.349 1101 1 (ID: 695)","-0.0339655972610469","0.90823061309374","1.033907e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","9.486064e-07","5.215462e-06","1.206018e-04","2.240042e-03","1.327746e-04","4.874741e-05","1.845665e-11"
"489","822.332 796 1 (ID: 333)","-0.198058019203497","0.497298803720609","1.960374e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","3.132689e-11","2.945770e-11","8.932475e-03","5.339929e-03","1.214494e-04"
"490","822.333 860 1 (ID: 740)","-0.154630796238671","0.597620371561792","5.236463e-05","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","3.132689e-11","4.923887e-05","2.487064e-03","4.586755e-04","2.244400e-05"
"491","822.333 891 1 (ID: 800)","-0.138378104974467","0.637090024565398","5.533117e-05","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","3.132689e-11","2.846760e-05","4.132211e-03","2.849247e-04","3.450098e-06"
"492","822.368 949 1 (ID: 883)","-0.164873909955209","0.573255019072173","2.561059e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","9.323323e-07","3.209307e-11","3.621885e-11","2.981473e-11","3.111492e-06","9.647249e-05","1.779483e-04","1.240263e-02","1.412837e-04"
"493","822.368 1275 1 (ID: 543)","0.204003970022125","0.484203037997493","3.829164e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","4.073347e-06","4.656809e-03","4.607005e-04","4.593885e-05","6.254753e-05","1.468777e-05","9.841339e-06"
"494","823.313 1180 1 (ID: 94)","0.388795652022916","0.169474146393079","2.962827e-03","1","2.588522e-04","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","1.453566e-04","3.477872e-02","1.166715e-02","1.017688e-03","8.680865e-04","3.931886e-04","2.135667e-04"
"495","823.314 1077 1 (ID: 33)","0.0701598369821031","0.811624101821487","2.755396e-03","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.362562e-05","5.074966e-05","3.284294e-03","1.776763e-02","6.193848e-03","3.436550e-04","3.956858e-05"
"496","824.377 1038 1 (ID: 619)","0.883102483376681","2.85081919046844e-05","5.043008e-04","0.0167343086480497","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","1.310246e-06","2.981473e-11","3.099771e-03","5.084538e-05","1.548137e-05","4.644644e-05","1.659181e-05"
"497","825.330 917 1 (ID: 172)","0.100336709199596","0.732888175277776","1.698812e-03","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","2.214815e-05","2.591805e-03","3.384315e-05","7.647269e-05","1.845665e-11"
"498","825.364 1571 1 (ID: 396)","-0.119121339019246","0.685032507366399","4.074631e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","4.814847e-06","3.610106e-03","8.015887e-04","3.743597e-04","3.143771e-05","1.718981e-05","2.219696e-05","1.940782e-05","7.421200e-06"
"499","826.339 1190 1 (ID: 337)","-0.188679749375773","0.518281099338457","4.838240e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","5.621785e-06","3.132689e-11","1.630905e-06","4.863203e-03","2.456398e-02","1.420470e-04"
"500","826.383 1228 1 (ID: 600)","0.156329233020499","0.593552154886217","4.935573e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.500159e-05","4.103755e-03","1.214720e-04","4.660825e-05","4.799219e-05","6.023198e-06","6.126987e-06"
"501","827.327 1578 1 (ID: 6)","-0.00597605598204386","0.983823592574243","1.250399e-02","1","5.339912e-04","1.221705e-10","8.650469e-10","1.364240e-05","5.324320e-02","3.032552e-03","2.186822e-03","1.122249e-03","7.607221e-04","1.280244e-03","1.865810e-03","1.871345e-03","6.898198e-04"
"502","827.336 687 1 (ID: 934)","0.229430910475792","0.430095974023026","2.400294e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","3.132689e-11","2.945770e-11","2.546485e-11","2.382878e-11","5.974289e-03"
"503","827.336 905 1 (ID: 990)","0.225638507301639","0.437965888292995","3.148886e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","3.132689e-11","2.872285e-04","7.303386e-06","5.340449e-06","8.868331e-03"
"504","828.318 1067 1 (ID: 210)","0.905183655710881","8.52850420743198e-06","1.315447e-03","0.00500623196976257","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","2.393625e-05","7.498568e-07","2.997888e-03","6.858783e-05","2.847171e-04","3.492231e-05","1.133851e-05"
"505","828.381 1208 1 (ID: 680)","-0.0726722653871449","0.804994575998295","1.008018e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","7.028655e-05","6.187526e-06","4.779203e-03","4.856891e-06","2.382878e-11","1.845665e-11"
"506","828.381 1169 1 (ID: 682)","-0.0314547905321062","0.914991143890288","1.540063e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","2.170872e-04","4.315086e-03","6.976653e-05","1.722165e-05","1.845665e-11"
"507","828.417 1540 1 (ID: 444)","-0.0838284985625765","0.77570910296737","2.088484e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","8.981051e-06","2.309419e-04","6.635587e-03","7.507434e-05","3.351323e-06","5.212699e-06","1.047397e-05","6.628830e-06","1.845665e-11"
"508","829.363 1445 1 (ID: 65)","-0.127267832747439","0.66460363349877","2.496953e-03","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","1.230844e-02","1.630600e-02","4.666788e-04","6.991216e-05","1.366804e-04","1.948639e-04","1.342147e-04","3.439929e-05"
"509","830.357 981 1 (ID: 151)","-0.170887093925977","0.559145470431978","2.720110e-03","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","3.132689e-11","8.674261e-05","6.879060e-03","6.503687e-02","6.220139e-04"
"510","831.343 1228 1 (ID: 36)","0.190458844292187","0.514270399758467","7.172004e-03","1","1.617009e-04","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","4.768220e-04","4.558649e-02","2.762156e-03","1.031375e-03","1.306968e-03","2.923294e-04","3.169693e-04"
"511","832.340 1230 1 (ID: 224)","0.195295051412643","0.503439311095951","3.064672e-03","1","6.265034e-05","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","2.153943e-04","1.972138e-02","1.301804e-03","4.693579e-04","5.319585e-04","1.071294e-04","1.770475e-04"
"512","834.368 1269 1 (ID: 76)","0.583570783706805","0.0284633582064214","3.097139e-03","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","7.230181e-05","2.981473e-11","7.577648e-03","2.501234e-04","7.975818e-03","4.143324e-05","4.491847e-05"
"513","834.368 1463 1 (ID: 620)","0.910950083977404","5.92844970998812e-06","6.228958e-04","0.00347999997976303","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","1.871008e-05","2.546481e-05","1.662883e-03","4.592728e-05","6.599492e-05","2.515425e-05","4.370410e-06"
"514","834.368 1314 1 (ID: 657)","-0.144644459517214","0.621758823888425","1.670610e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","1.940335e-05","5.928206e-05","4.589801e-05","2.894147e-03","7.133730e-03","7.795521e-05","1.178268e-05"
"515","836.310 908 1 (ID: 806)","-0.14306669407227","0.625605861721054","2.089330e-05","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","3.132689e-11","2.945770e-11","2.546485e-11","2.331290e-03","2.715333e-04"
"516","836.347 945 1 (ID: 773)","-0.135879878090839","0.643240408400462","1.852953e-05","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","3.132689e-11","2.945770e-11","2.475309e-03","1.186274e-04","1.073448e-06"
"517","836.347 1047 1 (ID: 64)","-0.0591892103726514","0.840704590296235","2.372636e-03","1","4.998781e-05","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","9.464325e-07","1.652236e-02","2.174046e-03","4.492626e-04","1.319315e-04"
"518","836.384 1150 1 (ID: 161)","0.907017503712168","7.6164480337101e-06","1.971426e-03","0.00447085499578783","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","8.324198e-07","1.323575e-04","1.293423e-05","5.653876e-03","1.941357e-04","3.303146e-04","5.447281e-05","3.202822e-05"
"519","836.384 1281 1 (ID: 666)","-0.0639971601198893","0.827934455168278","1.288717e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","6.865525e-05","4.125998e-03","1.580787e-04","1.965534e-05","1.776765e-06"
"520","837.326 1315 1 (ID: 265)","0.0860353379282353","0.769947509364891","1.201902e-03","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","8.104754e-07","3.209307e-11","9.166793e-03","2.179043e-02","3.717924e-04","9.568534e-05","1.027085e-04","6.535942e-05","4.443858e-05"
"521","838.361 1006 1 (ID: 190)","-0.0135987751385778","0.963199034184555","1.260013e-03","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","5.544010e-04","1.099011e-02","8.071339e-04","4.959442e-05","8.076560e-05"
"522","839.307 769 1 (ID: 687)","-0.0717920568198677","0.807315812767887","2.345140e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","3.132689e-11","4.738880e-03","1.847809e-04","2.382878e-11","1.845665e-11"
"523","840.318 1202 1 (ID: 787)","-0.135029887786547","0.645337874018678","2.094620e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","7.058441e-05","2.447768e-06","6.155839e-04","1.948835e-02","7.001865e-04","2.957755e-05"
"524","840.319 1120 1 (ID: 70)","0.878834929618014","3.50136696236415e-05","1.797080e-03","0.0205530240690776","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","4.876063e-05","2.981473e-11","4.518014e-03","1.294535e-03","2.869274e-04","8.047795e-05","2.770306e-05"
"525","840.355 1282 1 (ID: 905)","-0.171453162817405","0.557824815305074","3.127540e-06","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","4.063485e-05","1.940602e-06","1.170914e-06","5.526872e-05","2.063788e-03","6.259855e-07"
"526","841.313 671 1 (ID: 178)","0.229703584144044","0.429532892108058","2.040123e-03","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","3.132689e-11","3.949016e-05","2.863166e-06","5.927478e-06","4.938999e-02"
"527","841.341 1668 1 (ID: 1158)","-0.0509251482875603","0.862738034005206","6.391803e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","1.084459e-02","1.001143e-04","4.494692e-05","3.730533e-05","9.626658e-06","2.421575e-05","5.392081e-05","4.631724e-05","1.023608e-05"
"528","841.350 832 1 (ID: 953)","0.224217843860759","0.440932407214749","2.693886e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","3.132689e-11","2.945770e-11","2.546485e-11","5.820005e-06","1.141653e-02"
"529","841.526 2246 1 (ID: 1037)","-0.179715642279859","0.538700132759404","3.350383e-06","1","6.464336e-10","6.615674e-03","5.630011e-05","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","3.132689e-11","2.945770e-11","2.546485e-11","2.382878e-11","1.845665e-11"
"530","844.374 1102 1 (ID: 340)","-0.1566727878599","0.592730589301451","2.906587e-05","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","3.132689e-11","3.732823e-06","6.788280e-03","1.149588e-03","1.504692e-05"
"531","844.411 1331 1 (ID: 73)","0.759574693692512","0.00162352249103801","2.856068e-03","0.953007702239312","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","7.651152e-05","6.709371e-03","6.424438e-03","1.476161e-04","2.371789e-04","6.469240e-05","4.164078e-05"
"532","845.357 1344 1 (ID: 258)","0.0177388844548904","0.952005459714145","8.295078e-05","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","4.524982e-03","4.976667e-03","1.096721e-05","2.547774e-06","2.034418e-05","1.099539e-05","5.265532e-07"
"533","845.395 1625 1 (ID: 491)","-0.0525049043258039","0.858518469900099","9.036797e-05","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","2.561996e-06","3.209307e-11","2.174089e-03","5.278744e-04","3.132689e-11","9.836519e-07","3.012987e-06","1.386372e-06","1.845665e-11"
"534","848.328 1185 1 (ID: 819)","-0.190007121471063","0.515287410631436","1.071609e-05","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","3.132689e-11","2.945770e-11","5.887115e-04","3.431802e-03","2.822337e-05"
"535","848.346 1092 1 (ID: 307)","-0.155293392433682","0.596031964721559","2.036152e-05","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","3.132689e-11","2.652821e-03","2.734438e-03","2.364603e-05","1.845665e-11"
"536","848.347 1173 1 (ID: 665)","-0.116927233705097","0.690569695446916","3.652206e-05","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","6.452305e-07","1.951680e-03","6.809650e-04","1.796245e-06","5.195415e-07"
"537","849.346 708 1 (ID: 143)","0.228475098154555","0.43207269978022","1.558191e-03","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","3.132689e-11","2.945770e-11","2.546485e-11","7.480994e-05","4.102626e-02"
"538","850.357 1209 1 (ID: 676)","-0.0801588554564768","0.785313425901641","2.439990e-05","1","1.623672e-05","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","3.132689e-11","1.379835e-03","1.856364e-05","2.382878e-11","4.734452e-07"
"539","850.395 1540 1 (ID: 459)","-0.085078484384915","0.772444316372384","7.977804e-05","1","1.879421e-05","1.221705e-10","8.650469e-10","8.835269e-06","3.672463e-11","1.146294e-04","3.100527e-03","8.032067e-05","7.209091e-06","8.068239e-06","9.203107e-06","5.721626e-06","1.935993e-06"
"540","851.342 1442 1 (ID: 12)","-0.0892262586306737","0.761636225661142","1.267633e-02","1","3.414414e-04","1.221705e-10","8.650469e-10","3.423586e-10","8.506744e-07","3.642615e-02","4.255965e-02","3.588384e-03","8.838167e-04","1.107504e-03","1.037672e-03","1.263299e-03","3.793021e-04"
"541","852.337 970 1 (ID: 910)","-0.173700083433574","0.552595734176869","2.390758e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","3.132689e-11","8.831790e-06","7.909916e-04","6.570277e-03","8.214530e-05"
"542","856.348 1313 1 (ID: 310)","-0.148405878117099","0.612623702211671","8.199477e-05","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","1.110996e-06","2.361417e-05","1.846204e-03","2.950896e-03","6.266651e-05","1.410809e-05"
"543","856.348 1463 1 (ID: 611)","0.901020411517196","1.0935045261547e-05","4.249928e-04","0.00641887156852809","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.428524e-06","1.427894e-05","1.522476e-03","7.370780e-05","7.416839e-05","4.431480e-05","1.122861e-05"
"544","856.348 1245 1 (ID: 643)","0.90239648309029","1.00848926322226e-05","9.273192e-04","0.00591983197511467","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","1.046986e-06","2.981473e-11","2.789698e-03","1.912267e-04","2.746149e-04","7.007231e-05","4.592950e-05"
